sample_id,image_path,class_name,context_name,split,class_id,context_id,group_id
sample_00000375,data/processed/nico/autumn/bicycle/autumn_000107.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000376,data/processed/nico/autumn/bicycle/autumn_000108.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000378,data/processed/nico/autumn/bicycle/autumn_000110.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000380,data/processed/nico/autumn/bicycle/autumn_000112.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000382,data/processed/nico/autumn/bicycle/autumn_000114.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000386,data/processed/nico/autumn/bicycle/autumn_000118.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000387,data/processed/nico/autumn/bicycle/autumn_000119.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000388,data/processed/nico/autumn/bicycle/autumn_000120.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000389,data/processed/nico/autumn/bicycle/autumn_000121.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000390,data/processed/nico/autumn/bicycle/autumn_000122.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000391,data/processed/nico/autumn/bicycle/autumn_000123.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000392,data/processed/nico/autumn/bicycle/autumn_000124.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000393,data/processed/nico/autumn/bicycle/autumn_000125.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000395,data/processed/nico/autumn/bicycle/autumn_000127.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000396,data/processed/nico/autumn/bicycle/autumn_000128.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000397,data/processed/nico/autumn/bicycle/autumn_000129.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000398,data/processed/nico/autumn/bicycle/autumn_000130.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000399,data/processed/nico/autumn/bicycle/autumn_000131.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000402,data/processed/nico/autumn/bicycle/autumn_000134.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000403,data/processed/nico/autumn/bicycle/autumn_000135.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000406,data/processed/nico/autumn/bicycle/autumn_000138.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000410,data/processed/nico/autumn/bicycle/autumn_000142.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000411,data/processed/nico/autumn/bicycle/autumn_000143.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000412,data/processed/nico/autumn/bicycle/autumn_000144.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000413,data/processed/nico/autumn/bicycle/autumn_000145.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000414,data/processed/nico/autumn/bicycle/autumn_000146.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000418,data/processed/nico/autumn/bicycle/autumn_000150.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000419,data/processed/nico/autumn/bicycle/autumn_000151.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000421,data/processed/nico/autumn/bicycle/autumn_000153.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000424,data/processed/nico/autumn/bicycle/autumn_000156.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000425,data/processed/nico/autumn/bicycle/autumn_000157.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000426,data/processed/nico/autumn/bicycle/autumn_000158.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000427,data/processed/nico/autumn/bicycle/autumn_000159.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000434,data/processed/nico/autumn/bicycle/autumn_000166.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000435,data/processed/nico/autumn/bicycle/autumn_000167.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000436,data/processed/nico/autumn/bicycle/autumn_000168.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000437,data/processed/nico/autumn/bicycle/autumn_000169.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000438,data/processed/nico/autumn/bicycle/autumn_000170.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000439,data/processed/nico/autumn/bicycle/autumn_000171.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000440,data/processed/nico/autumn/bicycle/autumn_000172.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000442,data/processed/nico/autumn/bicycle/autumn_000174.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000444,data/processed/nico/autumn/bicycle/autumn_000176.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000446,data/processed/nico/autumn/bicycle/autumn_000178.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000447,data/processed/nico/autumn/bicycle/autumn_000179.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000449,data/processed/nico/autumn/bicycle/autumn_000181.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000450,data/processed/nico/autumn/bicycle/autumn_000182.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000453,data/processed/nico/autumn/bicycle/autumn_000185.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000454,data/processed/nico/autumn/bicycle/autumn_000186.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000455,data/processed/nico/autumn/bicycle/autumn_000187.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000457,data/processed/nico/autumn/bicycle/autumn_000189.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000458,data/processed/nico/autumn/bicycle/autumn_000190.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000459,data/processed/nico/autumn/bicycle/autumn_000191.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000460,data/processed/nico/autumn/bicycle/autumn_000192.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000461,data/processed/nico/autumn/bicycle/autumn_000193.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000463,data/processed/nico/autumn/bicycle/autumn_000195.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000464,data/processed/nico/autumn/bicycle/autumn_000196.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000465,data/processed/nico/autumn/bicycle/autumn_000197.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000467,data/processed/nico/autumn/bicycle/autumn_000199.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000468,data/processed/nico/autumn/bicycle/autumn_000200.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000470,data/processed/nico/autumn/bicycle/autumn_000202.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000471,data/processed/nico/autumn/bicycle/autumn_000203.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000472,data/processed/nico/autumn/bicycle/autumn_000204.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000473,data/processed/nico/autumn/bicycle/autumn_000205.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000474,data/processed/nico/autumn/bicycle/autumn_000206.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000475,data/processed/nico/autumn/bicycle/autumn_000207.jpg,bicycle,autumn,train,2,0,bicycle__autumn
sample_00000477,data/processed/nico/autumn/bird/autumn_000001.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000478,data/processed/nico/autumn/bird/autumn_000002.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000479,data/processed/nico/autumn/bird/autumn_000003.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000480,data/processed/nico/autumn/bird/autumn_000004.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000481,data/processed/nico/autumn/bird/autumn_000005.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000483,data/processed/nico/autumn/bird/autumn_000007.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000485,data/processed/nico/autumn/bird/autumn_000009.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000486,data/processed/nico/autumn/bird/autumn_000010.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000487,data/processed/nico/autumn/bird/autumn_000011.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000489,data/processed/nico/autumn/bird/autumn_000013.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000490,data/processed/nico/autumn/bird/autumn_000014.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000491,data/processed/nico/autumn/bird/autumn_000015.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000494,data/processed/nico/autumn/bird/autumn_000018.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000495,data/processed/nico/autumn/bird/autumn_000019.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000496,data/processed/nico/autumn/bird/autumn_000020.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000497,data/processed/nico/autumn/bird/autumn_000021.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000498,data/processed/nico/autumn/bird/autumn_000022.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000499,data/processed/nico/autumn/bird/autumn_000023.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000500,data/processed/nico/autumn/bird/autumn_000024.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000502,data/processed/nico/autumn/bird/autumn_000026.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000504,data/processed/nico/autumn/bird/autumn_000028.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000507,data/processed/nico/autumn/bird/autumn_000031.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000510,data/processed/nico/autumn/bird/autumn_000034.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000511,data/processed/nico/autumn/bird/autumn_000035.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000513,data/processed/nico/autumn/bird/autumn_000037.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000514,data/processed/nico/autumn/bird/autumn_000038.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000515,data/processed/nico/autumn/bird/autumn_000039.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000516,data/processed/nico/autumn/bird/autumn_000040.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000518,data/processed/nico/autumn/bird/autumn_000042.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000520,data/processed/nico/autumn/bird/autumn_000044.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000522,data/processed/nico/autumn/bird/autumn_000046.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000523,data/processed/nico/autumn/bird/autumn_000047.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000524,data/processed/nico/autumn/bird/autumn_000048.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000526,data/processed/nico/autumn/bird/autumn_000050.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000527,data/processed/nico/autumn/bird/autumn_000051.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000528,data/processed/nico/autumn/bird/autumn_000052.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000529,data/processed/nico/autumn/bird/autumn_000053.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000531,data/processed/nico/autumn/bird/autumn_000055.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000532,data/processed/nico/autumn/bird/autumn_000056.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000535,data/processed/nico/autumn/bird/autumn_000059.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000537,data/processed/nico/autumn/bird/autumn_000061.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000538,data/processed/nico/autumn/bird/autumn_000062.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000541,data/processed/nico/autumn/bird/autumn_000065.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000542,data/processed/nico/autumn/bird/autumn_000066.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000543,data/processed/nico/autumn/bird/autumn_000067.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000545,data/processed/nico/autumn/bird/autumn_000069.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000546,data/processed/nico/autumn/bird/autumn_000070.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000547,data/processed/nico/autumn/bird/autumn_000071.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000549,data/processed/nico/autumn/bird/autumn_000073.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000551,data/processed/nico/autumn/bird/autumn_000075.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000553,data/processed/nico/autumn/bird/autumn_000077.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000554,data/processed/nico/autumn/bird/autumn_000078.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000556,data/processed/nico/autumn/bird/autumn_000080.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000557,data/processed/nico/autumn/bird/autumn_000081.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000558,data/processed/nico/autumn/bird/autumn_000082.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000562,data/processed/nico/autumn/bird/autumn_000086.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000563,data/processed/nico/autumn/bird/autumn_000087.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000564,data/processed/nico/autumn/bird/autumn_000088.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000565,data/processed/nico/autumn/bird/autumn_000089.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000567,data/processed/nico/autumn/bird/autumn_000091.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000568,data/processed/nico/autumn/bird/autumn_000092.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000569,data/processed/nico/autumn/bird/autumn_000093.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000571,data/processed/nico/autumn/bird/autumn_000095.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000572,data/processed/nico/autumn/bird/autumn_000096.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000574,data/processed/nico/autumn/bird/autumn_000099.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000575,data/processed/nico/autumn/bird/autumn_000100.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000576,data/processed/nico/autumn/bird/autumn_000101.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000577,data/processed/nico/autumn/bird/autumn_000102.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000578,data/processed/nico/autumn/bird/autumn_000103.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000580,data/processed/nico/autumn/bird/autumn_000105.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000581,data/processed/nico/autumn/bird/autumn_000106.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000584,data/processed/nico/autumn/bird/autumn_000109.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000586,data/processed/nico/autumn/bird/autumn_000111.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000587,data/processed/nico/autumn/bird/autumn_000112.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000588,data/processed/nico/autumn/bird/autumn_000113.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000589,data/processed/nico/autumn/bird/autumn_000114.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000590,data/processed/nico/autumn/bird/autumn_000115.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000591,data/processed/nico/autumn/bird/autumn_000116.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000593,data/processed/nico/autumn/bird/autumn_000118.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000594,data/processed/nico/autumn/bird/autumn_000119.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000595,data/processed/nico/autumn/bird/autumn_000120.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000597,data/processed/nico/autumn/bird/autumn_000122.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000598,data/processed/nico/autumn/bird/autumn_000123.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000600,data/processed/nico/autumn/bird/autumn_000125.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000603,data/processed/nico/autumn/bird/autumn_000128.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000604,data/processed/nico/autumn/bird/autumn_000129.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000609,data/processed/nico/autumn/bird/autumn_000134.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000610,data/processed/nico/autumn/bird/autumn_000135.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000611,data/processed/nico/autumn/bird/autumn_000136.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000613,data/processed/nico/autumn/bird/autumn_000138.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000614,data/processed/nico/autumn/bird/autumn_000139.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000615,data/processed/nico/autumn/bird/autumn_000140.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000616,data/processed/nico/autumn/bird/autumn_000141.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000618,data/processed/nico/autumn/bird/autumn_000143.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000619,data/processed/nico/autumn/bird/autumn_000144.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000622,data/processed/nico/autumn/bird/autumn_000147.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000623,data/processed/nico/autumn/bird/autumn_000148.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000625,data/processed/nico/autumn/bird/autumn_000150.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000626,data/processed/nico/autumn/bird/autumn_000151.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000627,data/processed/nico/autumn/bird/autumn_000152.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000628,data/processed/nico/autumn/bird/autumn_000153.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000629,data/processed/nico/autumn/bird/autumn_000154.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000631,data/processed/nico/autumn/bird/autumn_000156.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000632,data/processed/nico/autumn/bird/autumn_000157.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000633,data/processed/nico/autumn/bird/autumn_000158.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000634,data/processed/nico/autumn/bird/autumn_000159.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000635,data/processed/nico/autumn/bird/autumn_000160.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000636,data/processed/nico/autumn/bird/autumn_000161.jpg,bird,autumn,train,3,0,bird__autumn
sample_00000637,data/processed/nico/autumn/bird/autumn_000162.jpg,bird,autumn,train,3,0,bird__autumn
